text,ASSORTMENT,PROMOTIONS,DELIVERY,PRICE,PRODUCTS_QUALITY,SUPPORT,CATALOG_NAVIGATION,PAYMENT
"Не привезли заказ,деньги тоже не вернули !!!!",0,0,1,0,0,1,0,1
Бесите,1,1,0,0,0,1,1,0
"дорого стало, лучше и быстрее яндекс стал",0,0,0,1,0,0,0,0
Дорого,0,0,1,0,0,0,0,0
"Задержки стали большими, иногда очень большими. Если товар со скидкой (даже маленькой), он может прийти на истечении срока годности (и без скидки такой товар приходит), и службе поддержки всё равно.",0,0,1,0,1,1,0,0
"Добрый день! Очень сильно ухудшилась доставка, а именно время ожидания, каждый заказ с задержкой, каждый раз нужно ждать более часа, чтобы получить свои продукты.",0,0,1,0,0,0,0,0
"Доставка всегда занимает [NUM]-[NUM] минут, а не [NUM], как написано",0,0,1,0,0,0,0,0
"Последний заказ был отвратительно доставлен более [NUM]минут, ещё и курьер не извенился и швырнул заказ",1,1,0,1,1,0,1,1
"Привет! Вопросов по сервису нет, а вот наценки на некоторые товары это проблема. Энергетики адреналин в сетях магнита и прочих стоят [NUM] рублей без скидки. У вас же [NUM]. И так со множеством товаров.",0,1,0,1,0,0,0,0
Очень подорожало и уменьшится ассортимент,1,1,0,0,0,0,0,0
Зачем пишите что доставка [NUM] мин?почти час жду!!,0,0,1,0,0,0,0,0
[NUM] минут вместо [NUM] это прям очень много. Максимально не довольны доставкой,0,0,1,0,0,0,0,0
"Иногда продукты не лучшего качества, хотелось бы возвращать их обратно",1,1,0,1,1,0,0,0
дорого,1,1,1,1,1,0,1,0
"Заказал за [NUM] рублей продукту уже [NUM] минут жду, программа показывает [NUM] минут курьер конца концов нету!!!",0,0,1,1,0,0,0,0
"Ужасно невкусная еда, бывают просрочки, иногда привозят товар вскрытый, порой открываешь товар, срок годности хороший,  но по запаху сразу понимаешь, что товар испорчен!!!",0,0,0,1,1,0,0,0
"В последнее время испортились,на продуктах плохая дата и очень долгая доставка",0,0,1,0,1,0,0,0
"В принципе к самой работе курьеров нет вопросов, а вот к тем, кто собирает.Отказалась от заказа молочной продукции, привозят старую продукцию и кратковременного хранения (срок может закончиться завтра).А у меня маленький ребёнок и мне молочка нужна свежая",1,1,0,0,1,1,0,1
Хороший сервис. Добавьте больше овощей и фруктов👍,1,1,0,1,1,0,0,0
Нормально,0,1,0,1,0,0,0,0
"надеешься что в положение полчаса доставят заказ, рассчитываешь свое время, но часто бывает такое что курьера не дождешься в течение часа… хотелось бы иметь обратную связь непосредственно с курьером а не с поддержкой которая сама не знает когда появится",0,1,1,0,0,0,0,0
"Всегда опаздываете, на протяжении полу года, доставка около часа",0,0,1,0,0,1,0,0
"Сильно испортилось качество продуктов. Часто привозят некачественные, просроченные продукты. Было бы здорово добавить отзывы, либо оценку покупателей на товары, для более удобного выбора.",0,0,1,1,1,0,0,0
Очень долго работают. Особенно на зябе [NUM]/[NUM] по [NUM]/[NUM] минут приходится ждать. Ужас просто. Конкуренты на много быстрее привозят.,0,0,1,0,0,0,0,0
Вы украли у меня сберспасибо и не возвращаете. Очень обидно,1,1,0,1,0,1,1,1
"Надеюсь, Вы перестанете нанимать в курьеры кого попало, и установите рамки ответственности за несоблюдение дисциплины. Желаю Вам ответственных работников и усовершенствование логистики!",0,0,1,0,0,1,0,0
"Мало платить курьерам. Одно дело, если бы платили за каждый доставленный заказ. Ставка [NUM] в час, а в день до [NUM]+ заказов на дарк стор…",0,1,0,0,0,1,0,1
"снизить цены, тк они выше чем в магазинах. закладывать нужное время доставки, чтобы клиент не ждал свой заказ [NUM] минут. курьер внимательно смотрел комментарии к заказу!",1,0,1,1,1,1,0,0
Очень долгое ожидание доставок,0,0,1,0,0,0,0,0
"Доставка быстрая, но хочется порой больше. Круассаны просто восхитительные. Спасибо, мы Вас очень любим!!!❤️",1,0,0,0,0,0,0,0
Очень мало скидок. Одним словом можно сказать что их вообще нет,0,1,0,0,0,0,0,0
Очень медленная доставка. Регулярные опоздания,0,0,1,1,0,1,0,0
"Цены завышены неоправданно, фрукты и овощи приходят ненадлежащего качества, незрелые или испорченные",1,1,0,1,1,0,0,0
Постоянно задерживается доставка,0,0,1,0,0,0,0,0
"Очень грубая тех поддержка, чаще всего курьеры опаздывают. Так же раньше любила у вас заказывать томаты, брала по дороже что бы хорошие были, приезжали химозные помидорки из пятёрочки.. Тех поддержка на претензию отвечала очень хамовато.",0,0,1,0,1,1,0,0
Убрали мой завтрак из заказа по какой то причине. В других доставках звонят клиенту и спрашивают чем заменить.,1,0,1,1,1,1,0,1
"Стоит добавить больше энергетиков и цену на них не завышать, ибо зачастую мне проще [NUM] дома пройти до магнита или кб, а так же акции нужны не только на первый заказ, пусть и небольшие([NUM] р от [NUM], например)",1,1,0,0,0,0,0,0
"Расстроил последний заказ, два яйца из [NUM] лопнувшие и помидор с плесенью(",1,0,0,0,1,0,0,0
"[NUM]) я понимаю все. Но не всегда уместно спрашивать, что в заказе.  [NUM])приветливость курьеров. [NUM]) хотелось бы больше ассортимент для животных, быт.хим, напитков. [NUM]) скорость доставки существенно увеличилась - раньше вы были лучшими в этом.",1,1,1,0,1,0,0,0
Очень часто заказ задерживается. Жду по [NUM]-[NUM] мин,0,0,1,0,0,1,0,0
Курьер потерялся...,0,0,1,0,0,0,0,0
Долгий сбор заказа и доставка,0,0,1,0,0,0,0,0
Продукты очень часто не свежие,0,0,0,0,1,0,0,0
"Очень долгая доставка, вместо заявленной",0,0,1,0,0,0,0,0
в последнее время плохая работа курьеров,1,1,1,1,0,0,0,0
"Заебали месяцами не закупать многие продукты,заменять нужные продукты на свои фирменные(выбирая к примеру между ничем и шоколадкой самокат я выберу ничего).ну и доставка,была [NUM]-[NUM] минут, сейчас [NUM]-[NUM],цены стали выше.бдагодаря вам чаще стал ходить в магаз",1,0,1,1,1,0,1,0
Заявленное время доставки часто не соответствует,0,0,1,0,0,0,0,0
"Позиционируете себя, как сервис быстрой доставки за [NUM] минут. На деле доставка занимает порой и [NUM] минут, однако при оформлении заказа нигде не указывается информация о том, что курьеры могут задержаться и примерное время ожидания.",0,0,1,0,0,0,0,0
"Самокат списал у меня [NUM] рублей и так и не вернул деньги , хотя заказывала не я и никто из членов моей семьи",1,1,0,1,1,1,1,0
"Зачем обещать [NUM] минут, если не выполняете",0,0,1,0,0,0,0,0
"В [NUM] минут курьеры никогда не укладываются, цены высокие сильно отличаются от магазина",0,0,1,1,0,0,0,0
"Не хватает ассортимента, но в целом сервис хороший",1,0,0,1,0,0,1,0
Мало товаров известных всем и нет горячего кофе,1,0,0,0,0,0,1,0
"Цены очень высокие. Ассортимент скудный. Часто привозят продукты близко к концу срока реализации или в нетоварном виде ( мороженое растаявшее, яйца разбитые).",1,1,0,1,1,0,0,0
так то норм,0,0,0,0,0,0,0,1
Доставщики бешеные,1,1,0,1,0,0,0,0
Очень неудобная навигация в приложении. Не обосновано высокие цены на ряд позиций,1,0,0,1,0,0,1,0
.,0,1,0,1,0,0,0,0
"Потрясающий сервис доставки продуктов,предлагающий ассортимент,который в некоторых случаях не найти в других сервисах + всегда бесплатная и относительно быстрая доставка",1,1,1,0,0,0,0,0
"Среднего качества сервис. Нет информации по товарам (отзывы) в самом приложении. Нет Геолокации курьеров. Цены на [NUM]% завышены так,что в сервисах конкурентов с платной доставкой тот-же товар дешевле. Лично я использую сервис для заказа перекусов.",1,0,1,1,0,1,0,0
"Кислая каша, не пишу об этом в ТП т.к доказать что она испорчена не представляется возможным. Шанс нормально каши [NUM]/[NUM]. Поиск по разделам не всегда удобный, поисковик на запрос МЫЛО выдает [NUM] разных вариаций… почему не выдать просто все мыло которое есть?",1,0,0,0,1,1,1,0
😁,1,1,1,1,1,1,1,1
"Все отлично, к курьерам вопросов нет, участились случаи сбоев в работе приложения на этапе оплаты, особенно если касается бонусов сберспасибо, ещё не всегда примеряются промокоды на скидку, ассортимент и качество продуктов устраивает",0,1,0,1,0,0,0,1
"Вы весьма. Было бы очень здорово, если бы у вас увеличился ассортимент готовой еды",1,0,1,1,0,0,0,0
Все нормально,1,1,1,1,1,1,1,1
ассортимент мяса и курицы очень маленький,1,1,0,0,0,0,0,0
"Очень плохо работает сборка и доставка , хлеб , выпечка все вчерашнее",0,0,1,0,1,1,0,0
"Нужна свзяь с курьером, не поддержка а чат/звонок",1,1,1,1,0,0,0,1
"Дорого, но деваться иногда некуда, радует только бесплатная доставка и периодические акции",1,1,0,1,0,1,0,0
Хочется больше интересных товаров,1,0,1,0,0,1,0,0
Были огонь стали какой,1,0,1,1,1,0,1,0
"Хорошая компания,удобно и комфортно заказывать у вас ,но не хватает акций для постоянных клиентов хотя бы,и можно было бы добавить побольше Фаст фуда или то что можно просто разогреть и все",1,1,0,0,0,0,0,0
"Все хорошо за исключением суммы минимального заказа, которая может увеличиться в больше чем [NUM] раза и держаться так пол дня",1,0,1,1,1,0,0,1
Поддержка грубо отвечает доставка долгая,0,0,1,0,0,1,0,0
"Иногда слишком долго, бывает плохое качество продуктов. В шоколадке должно было быть [NUM] стиков, было [NUM]:( часто заказ от большой суммы и приходится голодать сидеть",1,1,1,1,1,0,0,0
Улучшить качество продуктов и не привозить продукты со сроком менее [NUM]%! Либо писать об этом в карточке товара!,1,1,0,0,1,1,0,0
"Норм, но долгая доставка",0,0,1,1,0,1,1,0
"Супер, что быстрая доставка, но смущает, что заказ как правило идет от [NUM] и выше рублей , что он очень удобно, поскольку цены выше среднего и заказывать не хочется",0,1,0,1,0,0,0,0
"Часто бывают задержки доставок, слабая и долга поддержка. Сроки: часто срок продукта заканчивается через [NUM]-[NUM] дня. Очень испортился фреш! Недозревшие, «пластиковые», невкусные фрукты и овощи в последнее время.",0,0,1,0,1,1,0,0
!,0,1,1,1,0,0,0,0
"Полная хуйня, курьеры хуево работают, один раз в заказ было наплевано, однажды курьер послал на [NUM] буквы. Немного огорчен.",1,1,1,1,1,1,1,1
"Зачем указывать , что доставка [NUM] минут, а в итоге курьер задерживается",0,0,1,0,0,0,0,0
Мало продуктов есть в наличии,1,0,0,0,0,0,1,0
Вечно чего то нету!,1,1,0,0,1,1,1,0
"Долгая доставка, последний заказа вообще привезли через пол часа, хотя пишите [NUM] минут!",0,0,1,0,0,0,0,0
Очень долго жду заказ,1,0,1,0,1,0,0,0
Ооочеь дорого в будни утром,0,0,0,0,0,0,1,0
В последнее время доставка постоянно опаздывает.,0,0,1,0,0,0,0,0
"Стала долгая доставка очень. Цены высокие.  В целом, любим вас:)",0,0,0,1,1,0,0,0
"у вас все замечательно, но верните тунец гребешки и прочие вкусности в рыбе и дарах моря",1,1,0,0,0,0,0,0
"кошмар, скидки убрали, очень грустно",0,1,0,0,0,0,0,0
Проблема с курьерами - самый большой минус !,0,0,1,0,0,1,0,0
"Нельзя постоянно применять промокоды, большинство работает только на первый заказ. Доставка не самая приятная, когда выдают пакет рваный или с расстаянным мороженным, слипшимися пельменями и тп.",0,1,1,1,0,0,0,1
Наценка товара желает лучшего,1,1,0,1,0,0,0,0
"[NUM] минут жду когда курьер хотя бы выдвинется ко мне с МОИМ заказом. По ходу он идёт пешком... Угадайте, что я думаю о вас?! Сегодня это точно не лестные слова 🙄",0,0,1,1,0,0,0,0
Злые курьеры,0,0,1,0,0,0,0,0
Я вас люблю и ненавижу,1,1,0,1,1,1,1,0
"Раньше доставка занимала до [NUM] минут,сейчас больше [NUM] минут,но все равно написано доставка [NUM] минут.",0,0,1,0,0,0,0,0
Качество продуктов и обслуживания сильно снизилось с начала работы организации,0,0,1,1,1,1,0,1
"Промокоды нет для повторных заказов, либо есть, но почти не дают скидки. Цены высокие. Из плюсов это ассортимент",0,1,0,1,0,0,1,0
Подряд два выходных очень плохо с доставкой бывает. Наш адрес в зоне [NUM] минут и не всегда получается выдерживать это время.,1,0,1,0,0,0,0,0
Доставка иногда бывает сильно дольше [NUM] минут - это неудобно,0,0,1,0,0,0,0,0
В этом году стала очень долгая доставка(((,0,0,1,0,0,0,0,0
"Минусы: Цены в большинстве свое выше чем в Яндекс доставке. Не работаете после [NUM] вечера. Лёд плохого качества, овощи не местные.",1,0,0,1,0,0,0,0
"В целом все ок. Поддержка работает хорошо, пока не было проблем. Всегда идете на встречу клиенту. Продукты свежие, доставка быстрая",1,1,0,1,0,0,1,0
Стали гораздо медленнее привозить. Цены нереально высоки,1,1,1,1,0,0,0,0
Мало акций на мясо,1,1,0,1,0,0,0,0
"Курьеры не разговаривают по русски, объяснить как пройти почти всегда не представляется возможным. Заказ никогда не приезжает вовремя, всегда с задержками. Иногда насколько сильно, что получить заказ уже не получается.",0,0,1,0,0,1,0,0
В один из последних разов не справились с доставкой - было очень обидно. Сейчас самокат из основного способа получить продукты стал по остаточному принципу: если в Лавке слишком дорогая доставка или нет чего-то очень нужного,1,0,1,0,0,1,0,0
долго слишком и привозит не туда куда надо,1,1,1,1,0,0,0,0
Очень долгое ожидание доставки и высокие цены,0,0,1,1,1,1,0,0
"Долгое ожидание, неприветливые курьеры и с вероятностью [NUM]% испорченные фрукты и ягоды",1,1,1,0,1,1,0,0
"Сделайте лучше платную доставку, потому что не всегда получается набрать определенную сумму, чтобы оформить заказ",0,0,1,0,0,0,0,1
"Курьеры не знают улиц, маленький ассортимент",1,0,1,1,1,0,0,0
"Очень часто минимальная цена заказа очень высокая, и я не пользуюсь в таком случае приложением",0,0,0,1,0,0,0,0
Почему заказывая на [NUM] и тот же адрес энергетики с одного и того же заказа нельзя как то [NUM] раз подтвердить возраст то убирают из заказа или стоять под дверью ловить курьера что бы оставил,0,0,1,0,0,0,0,0
🤔,0,0,1,1,1,0,0,0
Не плохая доставке,0,1,0,1,0,0,0,0
Три зада подряд факап…,0,1,1,1,0,1,1,1
"нравится все, кроме готовой еды, она у вас ужасная",0,1,0,0,1,0,0,0
Какого хера доставка от [NUM]?!,0,0,1,1,0,1,0,0
Курьеры вечно опаздывают. Вместо [NUM] минут ждешь [NUM]-[NUM]. Поддержка подключается в течении [NUM] минут и на все отвечает «ну вот так ну мы работаем с этим». Никто не приносит извинения. О времени задержки никто не сообщает.,0,0,1,0,0,1,0,0
"В праздники востребованных продуктов нет с самого утра. Маленький однообразный ассортимент. В приложении стало много лишней информации которая отвлекает, поиск стал не удобным.Миллион разделов с акциями, сложно искать.",1,1,0,0,0,0,1,0
Ой все,1,1,0,1,1,0,0,0
"Норм, но в лавке получше с товарами",1,1,0,0,0,0,1,0
Пришёл испорченный продукт,0,0,0,0,1,0,0,0
"Жду заказ уже час, знал бы что так долго - уже заказал бы в другом месте, за это время можно на другой конец города съездить и вернуться.",0,0,1,0,0,0,0,0
"Очень часто не хватает продуктов, приходится звонить в поддержку",0,0,1,0,0,1,0,0
всё супер только раз [NUM] заказывала фреш рол и его либо убирали из заказа либо привозили стухший((( ранеше он был очень вкусный и я заметила что иногда ложат продукты у которых подходит срок годно прям там [NUM] день остался,0,0,0,0,1,1,0,0
"Опоздание курьеров,халатность поддержки,выгодные цены и вкусные завтраки",1,0,1,0,0,1,0,0
Раньше быстрее а сейчас медленнее,0,0,1,0,0,0,0,0
Не кладите пожалуйста клиентам испорченый товар и испорченные фрукты овощи и так далее.. а то цена не соответствует качеству товара.,1,1,1,1,1,0,0,0
"Вкусная еда, побыстрее бы привозили её +цены если бы пониже были, было бы классно",0,1,1,1,0,0,0,0
"Правильно муж от вас отказался. Стоит пометка другому человеку, курьер итого выносит мозг: озвучивайте заказ. Вы в своем уме? Номер заказа привязан к адресу. Что еще вам озвучить? Отстой полеый",0,0,1,0,0,0,0,0
Ужасная обратная связь,1,0,1,1,0,1,0,0
Привозите более свежие продукты,1,1,0,0,1,0,0,0
Норм,1,1,1,1,1,0,1,1
"Очень много упаковки, добавьте галку, ""нужен пакет"". Помидоры отвратительны. Ассортимент из не самых хороших товаров, обычно в пятерочке на эти товары цена гараздо ниже, я понимаю платить за более качественный товар, но переплачивать за низший сегмент",1,1,0,1,1,1,1,0
Качество продуктов ниже среднего. Цена высокая. Заказываю только из-за лени идти в магазин,1,1,0,1,1,0,0,0
"Очень часто приносят продукты скорченные, плохого качества, несколько раз писала, высылала фото не качественной продукции, последнее время уже не отправляла. Бестолку, все равно приносят то помидоры эко прокисшие, то селедку  кислую с душком.",1,1,0,0,1,0,0,0
Бумагу офисную добавьте,1,1,0,1,0,1,0,0
Последнее время доставка очень долгая,0,0,1,0,0,0,0,0
Доставка не приходит вовремя никогда,1,1,1,1,1,1,0,0
Последнее время курьеры стали доставлять очень долго заказы и очень часто нет продуктов которые нужны указанно что все раскупили! Спустя даже неделю опять же на один и тот же продукт написано что все раскупили как будто больше не привозят,1,1,1,0,0,0,0,0
Иногда долго едут,0,0,1,0,0,0,0,0
"Испортились, доставка очень долго",0,0,1,0,0,0,0,0
Долгая доставка . Постоянно задерживаете,0,1,1,0,1,1,0,0
[NUM] раза привозили тухлые продукты,0,0,0,0,1,0,0,0
Живу рядом с вашей точкой. Пешком туда и обратно на костылях в районе [NUM]-[NUM] минут последний заказ ехал [NUM] минуты. Врятли ещё воспользуюсь вашим сервисом,1,0,1,1,0,0,0,0
"Иногда долго+ добавили минимальный заказ и он всегда больше, чем в Яндекс лавке, а также она круглосуточная + неадекватные наценки на многие товары, редко у вас заказываю, сами видите по акаунту",1,1,0,1,1,0,0,0
Не хватает выбора ассортимента и часто товар приносят за [NUM]-[NUM] дня до конца срока годности,1,0,0,0,1,0,0,0
"Смысл мне пользоваться вашими услугами, если из раза в раз у вас происходят задержки? Легче заплатить в пятерочке за доставку [NUM] рублей и получить заказ за [NUM]-[NUM] минут, чем с вами возиться.",1,0,1,0,0,1,0,0
Заявленные [NUM] минут последние несколько месяцев не соблюдаются никогда! Поддержка на вопрос когда все наладится отвечает общими фразами.,0,0,1,0,0,1,0,0
"В последние несколько недель срок доставки составляет явно не [NUM] минут, последний раз мне пришлось ждать свой заказ полтора часа (!)",1,1,1,0,0,1,0,0
.,1,0,0,1,1,0,0,0
Расстраивают задержки курьеров и постоянные ограничения минимальной стоимости,0,1,1,1,0,0,0,0
Цены бы поменьше,1,1,0,1,1,0,1,0
Привезли бракованный торт.,0,0,0,0,1,0,0,0
"Нравится еда от самого Самоката, но не нравится, что доставка по факту обычно дольше [NUM] минут, как заявлена. Я выбираю Ваш сервис из-за быстрой доставки, а по факту жду иногда и по [NUM] минут.",1,0,1,0,0,0,0,0
"Заказ доставляли [NUM] минут, хотя указано что не больше [NUM] минут",0,0,1,0,0,0,0,0
да ништяк вроде,0,0,0,1,0,0,0,0
Стали везти дольше. Заказывал у вас только из-за скорости доставки чтобы поесть в перерыве на работе. Несмотря на цены выше чем в других магазинах,0,1,1,1,0,0,0,0
Вы не укладываетесь в [NUM] минут. Вот это исправьте. Жалобу где подать,0,0,1,0,0,1,0,0
"Очень удобная доставка, но немного завышенные цены и слабоват ассортимент, в том же магните зачастую выбор поболее, также неудобно писать в поддержу в телеграмм, я бы добавил чат с поддержкой в приложение, также поддержка холодно относится к клиентам",1,1,1,1,0,1,0,0
Раньше оперативнее и быстрее было сейчас частые задержки с доставкой и качеством продукта,0,0,1,0,0,0,0,0
"Мне очень не нравится ,что доставка обвешенная в [NUM] минут ,затягивается до [NUM]-[NUM]!!!!",1,0,1,0,0,0,0,0
"Думаю, что ваши курьеры не знают русский язык. С вероятностью [NUM]% они опоздают минимум на [NUM] минут. Каждый [NUM] курьер мне звонит и говорит, что не знает где находится мой адрес и что он потерялся.",0,0,1,1,0,0,0,0
Не первый раз привозят тухлую курицу!!!,0,0,0,0,1,0,0,0
Отвратительное отношение сборщиков!,1,0,1,1,1,1,0,1
"Удобно, но ценник выше, чем в остальных магазинах. Овощи и фрукты - сильно завышено по цене.",0,1,0,1,0,0,0,0
"Пользуюсь в течении несколько лет, доставка стала дольше, готовая еда хуже",1,1,1,1,1,0,1,0
"очень мало продуктов, бренды либо очень дорогие либо невкусные/ненужные, вместо нового раздела зарубежных товаров, сделали бы новые Российские классические товары и цены снизили бы, а то где вы видели Alpen Gold дороже Milka?!он стоит [NUM]₽ в норм магазинах",1,0,0,1,0,0,0,0
"Я хочу скитлс больше [NUM] минут, а его еще нет.",0,0,1,0,0,0,0,0
"Удобный интерфейс, сократился радиус доставки",0,0,1,1,0,0,0,0
Пойдет,1,1,1,1,0,0,0,0
"ДОСТАВКА НЕ [NUM] МИНУТ, А ЧАС",0,0,1,0,0,0,0,0
"Невозможно перезвонить курьеру, автоответчик говорит, что вам сегодня никто не звонил, хотя звонили [NUM] минуты назад. у курьеров плохой микрофон. Из-за этого чуть не упустил свой заказ",0,0,1,0,0,0,0,0
Сервис не очень,0,1,1,1,0,1,0,0
"Раньше очень радовал самокат, а потом доставка стала регулярно задерживаться на неопределенное время, очень неудобен стабильный порог в [NUM]р для доставки.",1,0,1,0,0,0,0,0
Несколько раз привозили просроченные или некачественные продукты,0,0,0,0,1,0,0,0
Очень долгая доставка. Обещание доставки за [NUM] мин превращалось ожидание более [NUM] часа. Поддержка никакая. Из пионеров в области доставки продуктов превращаетесь в отстающих.,0,0,1,0,0,1,0,0
"говно полное слишком дорого накрутить цен кул кола в бристоле [NUM] р а тут [NUM] вы вообще норм ? , у меня самокат в [NUM] мин от дома я сама за [NUM] секунды дойду до него а мне приносят заказ за [NUM] мин это вообще норм ?",1,1,0,1,0,0,1,0
"Курьеры постоянно уточняют адрес хотя у меня все указано. Это тяжело, учитывая что обычно доставка в рабочее время когда идут встречи и учитывая не самое лучше знание русского языка. Ассортимент и цены супер, огр-е по мин чеку не оч, лучше платная доставк",0,0,1,0,0,0,0,0
"Отличное приложение, всем довольна. Минусы: была ошибка - не положили бананы, заказы только от [NUM]р, не уточняется примерное время прихода заказа. Плюсы: большой ассортимент, хорошее качество",0,1,1,1,0,1,0,0
"В [NUM] году сильно ухудшилось качество продуктов. Много пропавших фруктов, овощей, молочки. Регулярно что-то гнилое, с плесенью. В последний раз прислали упаковку творога, на которой птичий помёт. Страшно после этого брать ваши продукты в руки, надо мыть",0,1,0,1,1,1,0,0
"Дорого и отвратительная ваша продукция под маркой  ""самокат""",1,1,0,1,1,0,0,1
"Здравствуйте, хочу сказать, что ассортимент товаров хочется побольше, и доставку побыстрее, чем за [NUM] часа)",1,1,1,1,0,1,0,0
.,1,1,0,1,1,0,1,0
"Очень часто опаздывают курьеры, на многие продукты высокие цены и в принципе ассортимент не такой большой",1,0,1,1,0,1,0,0
Дорого. Сумма минимального заказа заставляет чаще заказывать из ВкусВилла.,1,1,0,1,0,0,0,0
"Чаще всего очень долгая доставка, пишется что курьер вот-вот прибудет, а в итоге жду еще [NUM] минут",0,0,1,1,0,0,0,0
"Невероятно долгая доставка, и заказы почти всегда от высокой суммы меньше чем [NUM] Р редко можно сделать заказ, обидно в соседних районах не так плохо работает доставка!",0,0,1,0,0,0,0,0
"показывать где курьеры, долго едут",0,0,1,0,0,0,0,0
"Быстро, но дорого",1,1,0,1,0,0,0,0
"Очень сильно начала смущать возросшая минимальная сумма доставки со [NUM] до [NUM], так как порой не нужно столько продуктов, а заказывать приходиться, хотя это и не отменяет того что сервис достаточно хороший.",1,1,1,0,1,0,0,0
"Мне нахамила ваш менеджер Кристина, от этого все впечатление о вас как о компании, к сожалению, испорчено. Хорошо бы добавить функцию всплывающего на весь экран окна с подтверждением адреса, если их несколько. Еще фрукты и овощи у вас почти всегда 💩",0,1,0,0,1,1,0,0
"Последнее время цены значительно стали выше и время доставки увеличилось, а качество продуктов (овощей и фруктов) оставляет желать лучшего",0,0,1,1,0,0,0,0
Есть недостатки в ассортименте продуктов,1,1,0,0,0,0,0,0
"В нашем районе ООООЧЕНЬ часто бывают проблемы с доставкой, особенно под вечер. Причем такие, что заказ может вообще не доехать, сколько бы ""поддержка"" Не уверяла, что всё хорошо, с курьером связались и вот он скоро будет. Днем часто везут час-полтора.",0,0,1,1,0,1,0,0
"В последнее время очень долгая доставка, более часа",1,0,1,0,0,0,0,0
Все хорошо. Но можно увеличить ассортимент.,1,1,0,0,0,0,0,0
постоянно требуется долго ждать доставки,0,0,1,0,0,0,0,0
"Печально, что можно заказать только от [NUM]₽",0,1,0,1,0,0,0,0
Курьеры у вас не знают что такое пунктуальность,0,0,1,0,0,0,0,0
"Продукты норм, доставка ужас",0,0,1,0,0,0,0,0
"Необходимо улучшить обязательство доставки за [NUM] минут.Если курьер не успел за [NUM] мин,автоматически начислять скидку покупателю.  Не раз сталкивалась с ожиданием заказа по [NUM] /[NUM] минут.  Есть пожелание видеть более расширенный ассортимент и больше скидки",1,1,1,1,1,1,1,1
Курьеры у вас не клиентоориентированные,0,1,1,0,0,1,0,0
"Все круто, ещё круче будет, если заказы быстрее будут приходить",0,0,1,0,0,0,0,0
Быстрая доставка совсем не быстрая,1,0,1,1,0,0,0,0
Все не так уже плохо,1,0,1,0,0,1,0,0
быстро привозите,1,0,0,0,0,0,0,0
Очень высокие цены,0,0,0,1,0,0,0,0
Не вкусная готовая еда,1,1,0,1,0,1,0,1
"Курьеры постоянно задерживаются, доставка доходит до [NUM] мин. Может быть вам открыть пункт поближе? Овощи привозят не свежие, получается что альтернатива идти в магазин выгоднее, чем выкидывать продукты",1,0,1,0,1,0,0,0
Отличный сервис доставки с небольшими недоработками,0,0,1,0,0,0,1,0
"Пишите ,что [NUM] минут , а на самом деле все [NUM] , собираете заказ очень долго ,а потом пишите доставили за [NUM] минут ,не врите",0,0,1,0,0,0,0,0
"Очень часто задерживается доставка. При этом не указано, где в данный момент находится курьер.",0,0,1,0,0,0,0,0
"Заказывали у вас клубнику и картошку неоднократно, качество оставляет желать лучшего. Возможно нужно внимательней изучить условия хранения, так как фрукты начинают портиться до того как оказались у меня на столе",1,1,0,1,0,0,0,0
"В целом как компания вы молодцы, но ваша продукция иногда удивляет, плюсом ко всему доставку и в правду можно сделать бесплатной, а не добавлять ее в стоимости продуктов вашего магазина",1,1,0,1,1,1,1,0
"Раньше было все намного лучше. Продукты доставляли быстро и свежие. А сейчас постоянно проблемы, то привезут не свежее, то что-то вообще не положат, поддержка отвечает через [NUM] часа. Доставка стала очень долгой…",0,0,1,0,0,1,0,0
говно,1,0,0,1,1,1,0,0
Курьеры клоуны,1,1,1,1,1,1,1,1
"Вообще, все супер, но последние несколько доставок, приезжают через час, а не [NUM] минут, как обычно. Отношусь с пониманием всегда, потому что ситуации бывают всякие, но тогда не нужно писать, что доставка [NUM] минут. :)",0,0,1,0,0,0,0,0
"Ребята, за год вы сильно испортились. Позволяете себе привозить продукты с истекшим сроком годности, курьеры доставляют за [NUM]+ минут, доставки за [NUM] минут давно не было. Комментарии к заказам читаете через раз, поддержка отвечает долго. Такие были классны",0,0,1,0,1,1,0,0
"Бывает скроллишь ленту в поисках того самого вкусненького и не находишь. Я бы увеличила ассортимент снеков и готовых продуктов. + в последнее время попадаю в ситуации, когда вместо [NUM] мин. я жду час.поддержка отвечает «мы ничего не можем сделать». Ну ОК…",1,1,1,0,1,1,0,0
Качество продуктов (составы) от бренда Самокат оставляет желать лучшего,1,0,0,1,1,0,0,0
Можно было бы улучшить цены и ассортимент,1,1,0,1,1,0,0,1
Нельзя оформить отказ,0,0,0,1,0,0,0,0
Продукты иногда приходят и в плохого качества. И доставка не быстрая,1,0,1,1,1,0,0,0
Быстрее продукты привозите,1,1,1,0,1,0,0,1
"Всё хорошо , только долго доставляют",0,0,1,0,0,1,0,0
"Плохо работающая служба поддержки, которая портит все впечатление о данной службе доставки",0,0,1,0,0,1,0,0
Доставка долго !,0,0,1,0,0,1,0,0
"Надо брать за доставку и повысить зарплату курьерам, проще даже платить за заказы так как я делаю [NUM]заказов",1,0,1,1,0,0,0,1
