text,ASSORTMENT,PROMOTIONS,DELIVERY,PRICE,PRODUCTS_QUALITY,SUPPORT,CATALOG_NAVIGATION,PAYMENT
"Почему-то кажется ваш сервис менее удобный по использованию и выбору товаров, чем Лавка. Ранее использовала только Самокат, теперь перешла в Лавку и к вам возвращаюсь только если там раскупили продукты необходимые мне.",1,0,0,0,0,0,0,0
Курьеры оооооооочеень ооочень долгие,0,0,1,0,0,0,0,0
"Дорого, долго.",0,0,1,1,0,0,0,0
Сука каждый заказ с опозданием,0,0,1,0,0,0,0,0
"Все отлично, кроме отношения компании к курьерам, очень жалко ребят, которые катаются и в дождь и в жару с нереально тяжёлыми рюкзаками. Ужасное отношение компании к своим работниками(",0,0,0,0,0,0,0,0
"Практически нет реальных скидок, по сути товар продается по обычной или завышенной цене",0,1,0,1,0,0,0,0
Раньше минимальная сумма заказа была меньше,0,0,0,0,0,0,0,0
Слишком большая накрутка цен.,0,0,0,1,0,0,0,0
"Раньше вы доставляли заказы за [NUM]-[NUM] минут, сейчас только сбор заказа идет [NUM]-[NUM] минут, а доставка суммарно занимает [NUM]+ минут. Увеличьте, пожалуйста, штат курьеров. Количество заказов увеличивается, а курьеров, видимо, столько же, если не меньше.",0,0,1,0,0,0,0,0
"Очень завышенные цены, маленький ассортимент, сильно отличающийся от району к району, мало акций",1,1,0,1,0,0,0,0
"Когда не в первый раз привозят заказ с ошибками, и вместо решения предлагают скидку, потом таки решают проблему с моего настояния, а потом в скидке отказывают ""за неимением технических возможностей"" это непрофессионально. Разочарована.",0,0,1,0,0,1,0,0
Что минимальная сумма заказа была от [NUM].,0,0,0,0,0,0,0,0
Думаю что пора оставлять комментарии к товару. Так будет понятнее стоит это брать или нет. Улучшить хранение на цфз т. К товар часто приезжает испорченным. Судя по всему сборщики плохо обучены раз не замечают вздутый товар.и много ещё чего.потекстунехват,0,0,0,0,1,0,0,0
"Непонятно как работают промокоды, вводишь он уже пишет что цена на товары уже самая выгодная . А зачем тогда протоколы нужен, если его не применить",0,1,0,0,0,0,0,0
??,0,0,0,0,0,0,0,0
Неплохая доставка,0,0,0,0,0,0,0,0
Одно из лучших приложений по доставке,0,0,0,0,0,0,0,0
Все время задерживают заказы по времени. Ужасно,0,0,1,0,0,0,0,0
Хорошая служба доставки,0,0,0,0,0,0,0,0
"ОТВРАТИТЕЛЬНО!!! [NUM]ч ожидания заказа против заявленных [NUM],[NUM]ч - это беспредел.",0,0,1,0,0,0,0,0
Все супер,0,0,0,0,0,0,0,0
!,0,0,0,0,0,0,0,0
Привозите залежалый товар с истекающими сроками годности,0,0,0,0,1,0,0,0
В последние пол года сильно ухудшилась скорость доставки. Заказы стали чаще приезжать через [NUM] - [NUM] минут вместо [NUM].,0,0,1,0,0,0,0,0
Не очень доставка,0,0,1,0,0,0,0,0
Ни компетентны,0,0,0,0,0,1,0,0
"Очень часто задержки либо курьера, либо склада, что не очень хорошо! Смысл писать что [NUM] мин, если не укладываетесь в это время?",0,0,1,0,0,0,0,0
Очень долго,0,0,1,0,0,0,0,0
Что за курьеры у вас. Приперся и стоит за дверью. Мне нужно идти искать по подъезду его или как он себе это представляет?!,0,0,0,0,0,0,0,0
"Не очень хорошая работа службы поддержки, долгие ответы, часто - стоит высокая минимальная стоимость для заказа, часто - долгая доставка",0,0,1,0,0,1,0,0
Долгое ожидание,0,0,1,0,0,0,0,0
"Все нравится, кроме скорости доставки. Капец как долго, хотя люблю вас, но так долго ждать(((((",0,0,1,0,0,0,0,0
"Нет никакой гарантии, что заказ будет доставлен вовремя, часто , очень часто подводите со временем. Это очень портит впечатление",0,0,1,0,0,0,0,0
"Сервис подиспортился-стала долгая доставка [NUM],[NUM] часа ! [NUM] час ! Условия доставки : от [NUM] р , от [NUM] р ? С чего ради ? По первости махом все доставляли и без всяких : от [NUM] р Крем суп сырный - часто привозят неподобающего качества , видимо разбавляют водой",0,0,1,1,1,0,0,0
Долгая доставка ??,0,0,1,0,0,0,0,0
Нет заказа,0,0,1,0,0,0,0,0
мицелярка [NUM] рублей за что,0,0,0,1,0,0,0,0
Ужасно невнимательные курьеры! Тумблер «ОСТАВИТЬ ВОЗЛЕ ДВЕРИ» игнорят максимально все!!!!,0,0,1,0,0,0,0,0
Очень долгая доставка,0,0,1,0,0,0,0,0
Магазин крутой. Доставка дизлайк.,0,0,1,0,0,0,0,0
детское питание постоянно привозите а на след день срок кончается !,0,0,0,0,1,0,0,0
Не выполняется обеденное время доставки в [NUM]%.,0,0,1,0,0,0,0,0
"В посл-ее время много ошибок со стороны доставки.Очень долго везут заказы и отменяют по причине не дозвона,ссылаясь на клиента.Хотя ошибка на стороне вашего сервиса.Технические неполадки звонков,не являются основанием для отмены доставки ожиданием в час!",0,0,1,0,0,1,0,0
"раньше все было супер, каждый день пользовался доставкой. А сейчас именно по моему адресу сделали доставку исключительно от [NUM] рублей, абсолютно всегда, независимо от времени. Прошу разобраться с этим",0,0,0,0,0,0,0,1
"Все круто, супер сервис. Единственный минус- цены на [NUM]-[NUM]% выше средней по городу",0,0,0,1,0,0,0,0
"Последнее время всегда больше [NUM] минут, путают заказы",0,0,1,0,0,0,0,0
"Очень часто стали задерживаться, раньше было всё оперативно",0,0,1,0,0,0,0,0
"Иногда доставка может достигать до часу, вместо обещанных [NUM] минут.",0,0,1,0,0,0,0,0
"Хороший сервис, но нужно поработать с условиями хранения  товаров и доставкой",0,0,1,0,1,0,0,0
"Раньше приезжал курьер минут за [NUM], а теперь приходиться ждать по [NUM] минут и больше",0,0,1,0,0,0,0,0
В целом все не плохо,0,0,0,0,0,0,0,0
Доставку можно сделать быстрее.!,0,0,1,0,0,0,0,0
"Вы абсолютно не клиентоориентированны, вам все равно на людей, сколько они вас будут ждать, почему вы пишите [NUM] минут, а приносите за час, вы даже пальцем не пошевелите, чтобы что-то сделать для клиента, у вас нет технической возможности и на этом все",0,0,1,0,0,0,0,0
"Все замечательно, за исключением последней доставки. Мы не видим времени ожидания-Курьер опаздывает,курьер скоро будет…В итоге ждём и опаздываем теперь сами.",0,0,1,0,0,0,0,0
"Ассортимент вообще никакой, доставка зачастую дольше, чем обещаете, товар часто приходит в тухлом состоянии, которое тяжело не заметить при сборке - значит специально тухляк кладете. И наймите больше операторов, чтобы отвечали своевременно,а не через [NUM]-[NUM]ч",1,0,1,0,1,1,0,0
Быстрая удобная доставка,0,0,0,0,0,0,0,0
"Самая быстрая, но самая дорогая доставка",0,0,0,1,0,0,0,0
Доставка у вас быстрая и бесплатная - это плюс. Вот цена завышена на многие продукты.,0,0,0,1,0,0,0,0
"Побольше качества, поменьше цены ??",0,0,0,0,1,0,0,0
"Курьеры не звонят в домофон. Хотя это главное, когда понимаешь, что курьер приехал",0,0,0,0,0,0,0,0
"мне нравится ваш магазин, и тут очень классные курьеры!!!!!",0,0,0,0,0,0,0,0
??,0,0,0,0,0,0,0,0
Долго доставляете,0,0,1,0,0,0,0,0
"[NUM].Доставка не всегда быстрая, как пишут на момент заказа. Клиент при заказе рассчитывает на определенное время. [NUM]. Цены дороже , чем в Яндекс маркет [NUM], на [NUM]%. [NUM]. Маленький ассортимент товаров. [NUM]. Суммы заказа постоянно меняются от [NUM]р; [NUM]р и тд.ужас",1,0,1,1,0,0,0,0
Ничего хорошего,0,0,0,0,0,0,0,0
Напрягает минимальная сумма заказа,0,0,0,0,0,0,0,0
Нету промокодов для постоянных клиентов обидно,0,1,0,0,0,0,0,0
Заказ очень долго. Курьер закрыл заказ раньше чем доставил,0,0,1,0,0,0,0,0
"В принципе неплохо, но очень често привозят продукты в отвратительном состоянии и качестве. К примеру заказывали салаты, [NUM] из [NUM] просто выкинули, фунчоза чистое масло, отвратительно, морковка с спаржей тоже очень странный вкус, цезарь буд-то куры поклевали",0,0,0,0,1,0,0,0
Мне очень всё нравятся но очень долгая сборка заказа и иногда товаров нету,0,0,1,0,0,0,0,0
"Хотелось бы, чтобы была возможность отслеживать доставку. То есть видеть, где именно едет курьер. Также стоит поработать над службой поддержки, не раз сталкивалась с холодными скриптами",0,0,1,0,0,1,0,0
Ужас,0,0,0,0,0,0,0,0
"Доставка занимает больше времени, чем вы пишите .",0,0,1,0,0,0,0,0
"Часто курьеры задерживаются, но самокат никак это не компенсирует",0,0,1,0,0,0,0,0
Да в целом все норм но есть нюансы с доставкой курьера и ассортимент продуктов !,1,0,1,0,0,0,0,0
Ценв дорогие,0,0,0,1,0,0,0,0
"К сожалению не редкость, что задерживают доставку привозят не самые качественные продукты, а когда звонишь в поддержку говорят сами виноваты надо было на месте проверять всё продукты...",0,0,1,0,1,0,0,0
Очень долгая доставка,0,0,1,0,0,0,0,0
"Требуется работа по сети доставки, соблюдения сроков, комплектации и обязательно времени доставки!",0,0,1,0,0,0,0,0
Тормознутые курьеры .,0,0,1,0,0,0,0,0
"Отличный сервис. Радует изобилием товара. В последнее время будто стала дольше доставка. Мне кажется, что более высокие цены должны отразиться на скорости доставки. Допустим из некой «конторы Я» в последнее время приезжает за то же время, что и из самокат",0,0,1,0,0,0,0,0
Доставка стал хуже. Занимает намного больше время тепер,0,0,1,0,0,0,0,0
Доставка долгая,0,0,1,0,0,0,0,0
"Очень удобно , что можно не ходить в магазин , но лучше убрать «позицию» доставки за [NUM], когда в большинстве случаев это не так )",0,0,1,0,0,0,0,0
"Не хватает фильтров для поиска продуктов по категориям, например, ""без сахара"". Во вкусвилл такой есть и это очень удобно. Также из-за большой минимальной суммы заказа приходится заказывать в других магазинах.",0,0,0,0,0,0,1,0
"Скатились, долгая доставка, качество товара упало",0,0,1,0,1,0,0,0
Побольше акций и удобнее приложение,0,1,0,0,0,0,1,0
"Доставка стала очень долгой. Пару раз ждали час-полтора, хотя заказывали быструю, а не из супермаркета. Это раздражает и отбивает желание пользоваться вашими услугами, хотя по началу мы так радовались возможности быстро получать продукты(",0,0,1,0,0,0,0,0
"Трэш и жуть, но некоторые продукты есть только у вас. Приходится терпеть",0,0,0,0,0,0,0,0
"Доставка чаще всего занимает больше указанного времени, иногда и по [NUM] минут и по часу.",0,0,1,0,0,0,0,0
"В основном все прекрасно, но побольше бы ассортимента)",1,0,0,0,0,0,0,0
"Плюсом является быстрая доставка. Но качество и доставка продуктов отвратительные. Фрукты и овощи гнилые или испортятся на следующий день даже в холодильнике. При доставке всё раскрыто, плохо запаковано и разбросано.",0,0,0,0,1,0,0,0
-,0,0,0,0,0,0,0,0
Норм,0,0,0,0,0,0,0,0
Качество продуктов страдает … очень часто привозят испорченную еду,0,0,0,0,1,0,0,0
В последнее время доставляются только испорченные или просроченные товары. Если Вы не улучшите качество продуктов - растеряете всех клиентов.,0,0,0,0,1,0,0,0
Фрукты и овощи часто в полу-мертвом состоянии приезжают :(,0,0,0,0,1,0,0,0
Ни разу заказ не был доставлен в обещанные [NUM] мин. Максимум за [NUM] мин. И это очень печально.,0,0,1,0,0,0,0,0
Периодически случаются задержки с заказом. Как например сегодня. Заказ до сих пор не приехал,0,0,1,0,0,0,0,0
"Ужасно,было [NUM] с чем то бонусов спасибо,решила оплатить ими,сумма выходила на [NUM]р,а по итогу [NUM],пришлось откладывать товар,а бонусы все равно все списали",0,0,0,0,0,0,0,1
Было много случаев доставки испорченной готовой еды в офис. Техподдержка при обращении просто начислила стоимость продукта. В данном случае нужно исключить некачественные продукты и покупателям начислять бонус побольше в качестве компенсации.,0,0,0,0,1,0,0,0
дороговато по сравнению с конкурентами,0,0,0,1,0,0,0,0
долгая доставка,0,0,1,0,0,0,0,0
Долго,0,0,1,0,0,0,0,0
"Очень часто продукты несвежие, испорченные, как будто не соблюдались условия хранения. Это очень расстраивает. Уже сформировалась определённая категория продуктов, которые в самокате я выбрала не заказывать по этой причине",0,0,0,0,1,0,0,0
"Ждал продукты [NUM],[NUM] часа. Если бы знал, не заказывал. В приложении нет никакой информации по времени заказа. Приходится писать в поддержку.",0,0,1,0,0,1,0,0
"Курьеры иногда предлагают завершить заказ не доставив его. Товары привозят иногда в плохом качестве (морковь, лук с плесенью)",0,0,1,0,1,0,0,0
Долгая доставка /не видно местоположение курьера,0,0,1,0,0,0,0,0
"Не дотягивает качеством до ""богатых"" и ленивых, ценником до бедных и ленивых. Небольшой ассортимент, поесть нечего, легче в столовку сходить, порции микроскопические.",1,0,0,1,0,0,0,0
"Качество продуктов бренда Самокат, оставляет желать лучшего. За высокую цену, все продукты бренда ужасно не качественные. Продукты сторонних бредов и скорость, плюс абсолютно бесплатная доставка от [NUM]р, это приятно и удобно. Думаю вы в курсе о качестве.",0,0,0,1,1,0,0,0
"Разделы с веганской и безглютеновой едой есть скорее для галочки, продуктов там совсем мало + часто большая часть из них это кофе/чай. В остальном все неплохо",1,0,0,0,0,0,0,0
"Продукты приезжают иногда не очень хорошего качества, с плохим сроком годности, твердые авокадо, забывают класть продукты, приходиться связываться с поддержкой, которая долго отвечает, бывает доставляют за полтора часа, пиздец вообще",0,0,1,0,1,1,0,0
"Нравится самокат за свой ассортимент, много того, что не найдёшь в обычном магазине; хорошие цены; не нравится что часто заказать можно от какой от определённой суммы; что доставка стала часто опаздывать",0,0,1,0,0,0,0,0
"Удобно, цены очень сильно меняются, например: сегодня я могу купить печенье за [NUM] рублей, а завтра в два или три раза дороже",0,0,0,1,0,0,0,0
"Так то всё отлично , но хотелось бы более свежие продукты :)",0,0,0,0,1,0,0,0
"Исключение товара из списка необходимо производить с согласия клиента, иногда заказываешь именно из за товара, которого по итогу нет в наличии. Можно ведь связаться, предложить замену. Сервис не доработан. Сегодня очень разочаровалась заказом",0,0,0,0,0,1,0,0
Всё нормально,0,0,0,0,0,0,0,0
"Была бы рада расширению ассортимента в категории натуральные продукты (замороженные чаи, домашние замороженные полуфабрикаты)",1,0,0,0,0,0,0,0
"Часто не доставляют во время, иногда привозят не полностью Заказ или не то что заказал",0,0,1,0,0,0,0,0
Ужас ! Начали за здравие -закончили за упакой,0,0,0,0,0,0,0,0
Ничего,0,0,0,0,0,0,0,0
"Время доставки дольше указанного в [NUM] случаев из [NUM]; ассортимент сильно уже, чем в той же Яндекс Лавке",1,0,1,0,0,0,0,0
Не всегда свежая продукция,0,0,0,0,1,0,0,0
Много чего овощи фрукты испорченные доставляют,0,0,0,0,1,0,0,0
Бывает долгая доставка,0,0,1,0,0,0,0,0
"Время доставки категорически не соблюдается. При оформлении пишется, что [NUM] минут, по-факту за последние [NUM] месяцев [NUM] раз только доставили в течение [NUM] минут. Тикже напрягает, что часто минимальная сумма заказа [NUM]-[NUM] р, а тебе нужно по-факту пару позиций",0,0,1,0,0,0,0,0
"Если курьер не смог дозвониться, заказ сразу отменяется. При том, что я всегда указываю максимум информации для него и вообще нет нужды звонить. И приходится ждать снова.",0,0,1,0,0,1,0,0
Удобно и просто,0,0,0,0,0,0,0,0
Очень дорого,0,0,0,1,0,0,0,0
"Долгая доставка. Пишут [NUM] минут, везут [NUM]",0,0,1,0,0,0,0,0
"Раньше было удобно:[NUM]) можно заказать небольшое количество продуктов/сейчас приходится заказывать ненужные продукты, что бы войти в мин.сумму заказа [NUM]-[NUM] рублей. В таком случае легче заказать Яндекс лавку. [NUM]) время доставки- раньше бы быстрее. Итдлимит",0,0,1,0,0,0,0,0
"быстрая доставка,очень круто,все нравится",0,0,0,0,0,0,0,0
Все плохо,0,0,0,0,0,0,0,0
Очень долго все доставляется падлы вы этакие !!!!,0,0,1,0,0,0,0,0
"Доставка долгая раньше была [NUM]минут теперь [NUM] хотя ехать тут не особо далеко , написала в поддержку ТГ, бот ответил что зовёт оператора но он так и не пришёл",0,0,1,0,0,1,0,0
Часто провозить просрочку,0,0,0,0,1,0,0,0
"Пидорасы, опаздпли",0,0,1,0,0,0,0,0
"Постоянные задержки, постоянные оправдания с поддержки. Если вы себя рекомендуете как быструю доставку так выполняйте свой рекламный слоган, если не можете выполнить свои условия, тогда не нужно кричать из каждого утюга что у вас доставка от [NUM] минут.",0,0,1,0,0,0,0,0
Супер,0,0,0,0,0,0,0,0
"В целом, более менее пойдет. Но доставка очень часто задерживается, что очень некомфортно. Хотелось бы более разнообразного ассортимента, касаемо готовой еды. Качество ее тоже хотелось бы улучшить и размер порций.",1,0,1,0,1,0,0,0
"Декларировали [NUM] минут, по факту пошло [NUM], курьеру даже не передали…",0,0,1,0,0,0,0,0
"Не удобно платить чаевые, включите их в общий чек, сделайте опцию оставлять заказ у двери, добавьте баранок с маком и печенья не вашего производства, у вас не очень. Спасибо, что становитесь лучше, орехов с плесенью и червями давно не было, спасибо!",0,0,1,0,0,0,0,1
Л,0,0,0,0,0,0,0,0
"Удобно, но иногда слишком дорого и долго.",0,0,1,1,0,0,0,0
ничего не думаю,0,0,0,0,0,0,0,0
Пидоры,0,0,0,0,0,0,0,0
"Не качественный персонал, все время опаздывает! Приложение работает в плохом режиме, через раз дозваниваются!Надо работать над качеством,продукты продаются в магазинах",0,0,1,0,0,0,0,0
Клиентоориентированность скатилась просто в ноль.,0,0,0,0,0,0,0,0
"Пишете, что доставка [NUM] мин, а по факту дольше.",0,0,1,0,0,0,0,0
Раньше доставка была почти мгновенная. Сейчас бывает по [NUM]-[NUM] минут,0,0,1,0,0,0,0,0
Зачет,0,0,0,0,0,0,0,0
Вместо получаса заказ иногда везут час,0,0,1,0,0,0,0,0
Очень долго,0,0,1,0,0,0,0,0
Хо ро шо,0,0,0,0,0,0,0,0
"Приложение работает плохо, постоянно тормозит или зависает, скудный ассортимент",1,0,0,0,0,0,1,0
[NUM] минут ждём заказ на [NUM] напитка и мороженых из раздела доставки за [NUM] минут!!! Поддержка завтраками кормит,0,0,1,0,0,0,0,0
"Раньше готовая еда была вкусная. Сейчас изменилась в худшую сторону. А с доставкой вечные проблемы, задерживают почти всегда.",0,0,1,0,1,0,0,0
Курьеры просто пиздос,0,0,0,0,0,0,0,0
"Ненавижу, когда приходится ждать вместо [NUM] минут - час. Ещё никто не извиняется.",0,0,1,0,0,0,0,0
Вы лучшие,0,0,0,0,0,0,0,0
"Долгая доставка,  раньше скидку давали за задержку",0,0,1,0,0,0,0,0
"Хотелось бы получать продукты свежими, а не с почти истекшим сроком годности. То же самое могу сказать о фруктах/овощах.",0,0,0,0,1,0,0,0
"Если сравнивать с лавкой, где быстрее доставка, качественнее продукты и никогда не бывало такого чтоб заказ собрали не правильно, что-то не доложили вовсе и тд., то да, самокату есть еще куда расти и расти.",0,0,1,0,1,0,0,0
"Я стала гораздо реже заказывать у вас продукты, так как ваше основное преимущество в [NUM] минут испарилось. А поддержка только отписывалась, что не хватает курьеров, а также [NUM] минут это минимальное время и мне нужно в какой-то договор на сайте заглянуть.",0,0,1,0,0,0,0,0
"Доставка задержалась. Качество еды,  особенно порезка овощей в салатах улучшить",0,0,1,0,1,0,0,0
Долго доставляют. Часто задержки.,0,0,1,0,0,0,0,0
Привозят не свежий хлеб. С поддержкой вообще не связаться,0,0,0,0,1,1,0,0
Верните деньги!,0,0,0,0,0,0,0,0
"Красную рыбку хочется, не дорого что бы",1,0,0,1,0,0,0,0
срань,0,0,0,0,0,0,0,0
"Очень часто доставка занимает около часа, хотя вы позиционируетесь как самые быстрые. Яндекс лавка гораздо быстрее доставляет товар. К тому же там и цены часто ниже.",0,0,1,1,0,0,0,0
Очень маленький ассортимент,1,0,0,0,0,0,0,0
норм,0,0,0,0,0,0,0,0
Слишком долго собираются заказы,0,0,1,0,0,0,0,0
Дорого,0,0,0,1,0,0,0,0
Не привозят во время,0,0,1,0,0,0,0,0
"Изначально круто было, потом качество начало падать",0,0,0,0,1,0,0,0
Очень нравится быстрая доставка,0,0,0,0,0,0,0,0
"Уже много раз подряд курьер задерживается, в прошлый раз опоздал больше чем на час",0,0,1,0,0,0,0,0
Очень дорого,0,0,0,1,0,0,0,0
"Слишком высокая цена минимальной суммы заказа, хотелось скидок больше",0,1,0,0,0,0,0,0
"Постоянно очень долгая доставка , бывает ждешь по [NUM]-[NUM] минут , это огорчает , раньше доставляли менее , чем [NUM] минут .",0,0,1,0,0,0,0,0
"Удобный сервис, с немного завышенными ценами. В случае перегрузки поддержка вообще не отвечает. Часто привозят продукты не очень хорошего качества(гнилые овощи, фрукты, мятые продукты).",0,0,0,1,1,1,0,0
Качество фруктов не всегда хорошее,0,0,0,0,1,0,0,0
"Последний заказ доставляли час! Курьер перепутал адрес, и мы потратили кучу времени на выяснение!",0,0,1,0,0,0,0,0
"В том году летом заказы доставляли за [NUM] мин, это было оч быстро, сейчас чуть дольше, и хотелось бы ассортимент побольше.",1,0,1,0,0,0,0,0
"Ассортимент оставляет делать лучшего. при доставке заказа в приложении написано «курьер будет у вас вот-вот» в итоге стоишь и ждешь его еще мин [NUM], вместо того что бы заниматься работой.",1,0,1,0,0,0,0,0
"Очень долгая доставка, постоянно задерживаетесь",0,0,1,0,0,0,0,0
"Очень довольны платформой, но часто бывает перегруз, очень не хочется свой заказ в два раза больше, чем указано",0,0,1,0,0,0,0,0
"Думаю, что вы очень долгие стали, вместо [NUM] минут бывает ждешь [NUM]. Яндекс гораздо быстрее",0,0,1,0,0,0,0,0
Мороженное испортилось. Цены все растут.,0,0,0,1,1,0,0,0
"Дороговато и очень маленький ассортимент, оч мало товаров, которые есть в обычном магазине их у вас нет",1,0,0,1,0,0,0,0
Хреновые курьеры,0,0,0,0,0,0,0,0
"вечные проблемы с доставкой, пишут [NUM]-[NUM] минут, а по факту до двух часов, невозможно отследить курьера",0,0,1,0,0,0,0,0
"Хорошо, НО... есть над чем работать!",0,0,0,0,0,0,0,0
"Не нравится, что сделали сумму минимального заказа от [NUM]р! А если мне салат один надо? Сделайте лучше тогда доставку [NUM]р",0,0,0,0,0,0,0,0
…,0,0,0,0,0,0,0,0
Очень долгая доставка,0,0,1,0,0,0,0,0
Очень долгая доставка,0,0,1,0,0,0,0,0
"Хорошая доставка, большой конкурент всем, но товаров по низким ценам я бы прибавил, население беднеет",0,0,0,1,0,0,0,0
"В последнее время,очень долгая доставка !(",0,0,1,0,0,0,0,0
"Поддержка не работает клиентоориентированно, отвечают речевыми модулями, нет полномочий решить конкретную проблему",0,0,0,0,0,1,0,0
"Раньше можно было просто сметану заказать, сейчас такого нет и не прикольно. Возят уже не на велосипедах, а на машинах и долго",0,0,1,0,0,0,0,0
Долго ждём доставку,0,0,1,0,0,0,0,0
Нормик,0,0,0,0,0,0,0,0
"Все плохо , после того как прошла оплата через [NUM] минут , написали что заказ отменен и вернули деньги",0,0,0,0,0,0,0,1
Пишете до [NUM] минут. всегда привозите минут через [NUM] час. Пишете тогда в течении часа.,0,0,1,0,0,0,0,0
Хорошая доставка,0,0,0,0,0,0,0,0
"Прикольно, но не везде доставляет, во многие места перестали доставлять",0,0,0,0,0,0,0,0
"Зачем писать про [NUM] минут и ни разу не уложиться, каждый раз извиняться?",0,0,1,0,0,0,0,0
"Низкая оптимизация приложения, отсутствие компенсаций за долгую доставку (вплоть до ""мы закрыли вашу заявку так как у нас много обращений"" клиентоориентированность на уровне, бедные курьеры возят гигантские сумки забитые под завязку за жалкие деньги",0,0,1,0,0,0,0,0
"Доставка по пол часа, курьеры завершают заказы до момента его вручения вообще. Товары резко заканчиваются, уже в момент сборки заказа, не предлагают замену.",0,0,1,0,0,0,0,0
Ассортимент желательно расширить,1,0,0,0,0,0,0,0
Дорого,0,0,0,1,0,0,0,0
"Супер, когда нужно срочно, удобно, когда непогода, но срок доставки.. постоянно задержки.. тогда пишите сразу увеличение времени доставки.",0,0,1,0,0,0,0,0
"Доставка стала невыносимо долгой , основное время сейчас составляет от [NUM] минут , очень часто доставляют плохие товары",0,0,1,0,1,0,0,0
Долго долго ждать,0,0,1,0,0,0,0,0
Медленные курьеры дорогие товары,0,0,1,1,0,0,0,0
"не устраивает срок годности продуктов, немного мятые продукты при доставке.",0,0,0,0,1,0,0,0
Заявленная доставка в [NUM] минут не работает(( в среднем [NUM]-[NUM] минут доставка,0,0,1,0,0,0,0,0
"Все нравится, только привозите товар в основном в нормальным сроком годности",0,0,0,0,0,0,0,0
"Не успела взять трубку ,курьер уехал из под носа, остановить не удалось",0,0,0,0,0,0,0,0
"Привозят старое, поддержка отстой, доставка долгая",0,0,1,0,1,1,0,0
Очень хорошо,0,0,0,0,0,0,0,0
"Поддержка отвратительная , все шаблонами , скриптами и тд. Доставка пишет [NUM] минут а по факту по [NUM],[NUM] часа",0,0,1,0,0,1,0,0
"Не нравится, что постоянно меняется минимальная сумма заказа",0,0,0,0,0,0,0,0
В целом зачётно но сложно набрать на [NUM]р,0,0,0,0,0,0,0,0
"Изначально все было супер.После увеличилось время доставки,зачастую курьер задерживается(хотя пишет,что вот вот будет у вас).Так же на мой взгляд совершенно интуитивно непонятный интерфейс,но это вкусовщина.Ползунок оставить у двери должен фиксироваться.",0,0,1,0,0,0,0,0
Ужасное отношения к доставке заказ  могу просто молча отменить не оповестив заказчика ссылаясь что курьер якобы не мог дозвониться.,0,0,1,0,0,0,0,0
"Постоянно привозите молоко со сроком годности, которое скоро окончится. Жалобы не помогают, бесит только этот момент",0,0,0,0,1,0,0,0
"Привезли неспелый авокадо. Заказала, чтобы сразу сделать салат,  придется ждать видимо пару дней",0,0,0,0,1,0,0,0
"Хороший выбор, очень нравится коллаборация с кухней на районе. Но зачастую расстраивает срок доставки. Изначально показывает [NUM] минут, но курьер уложился в срок лишь раз. А так, может вести и час, и полтора.",0,0,1,0,0,0,0,0
"постоянно опаздывают курьеры, проследите за этим пожалуйста!!!",0,0,1,0,0,0,0,0
Иногда привозят товары с истёкшим сроком годности,0,0,0,0,1,0,0,0
"Уже не сабая быстрая доставка , поддержка отвратительная",0,0,1,0,0,1,0,0
"Если бы доставку улучшить,было бы все отлично.",0,0,1,0,0,0,0,0
Часто привозят просроченное или испорченные продукты,0,0,0,0,1,0,0,0
"Часто опаздывают курьеры, рассчитываю на один заказ - могут убрать что-то из заказа и даже не позвонить, не предложить замену",0,0,1,0,0,0,0,0
"Обычный советский сервис, хотелось бы чтобы в духе времени, за курьерами следить за опрятностью ассортиментом заняться",1,0,0,0,0,0,0,0
Вечные проблемы с курьерами!,0,0,0,0,0,0,0,0
"Очень медленно работаете , где кофе",0,0,0,0,0,0,0,0
Иногда на удаленные адреса срок доставки равен доставкам из сбермаркета ([NUM]-[NUM]минут),0,0,1,0,0,0,0,0
Очень долго всегда доставляете,0,0,1,0,0,0,0,0
Збс,0,0,0,0,0,0,0,0
Ничего,0,0,0,0,0,0,0,0
Жить можно,0,0,0,0,0,0,0,0
"Цены намного выше, чем в магазине. Служба поддержки долго отвечает и ничего не решает. Мало акций, где цена действительно хорошая, а не завышена в три раза, а потом типа скидка [NUM]% и выходит в итоге дороже, чем в ближайшем магните или пятерочке.",0,1,0,1,0,1,0,0
????,0,0,0,0,0,0,0,0
Очень испортилась доставка (ее время) уже который раз по срокам опаздания больше чем на пол часа,0,0,1,0,0,0,0,0
"В последнее время очень долгая доставка товаров, хотелось бы побыстрее, как заявлено в приложении",0,0,1,0,0,0,0,0
Безответственная работа курьеров и поддержки.  Больше заказывать у вас не будем.,0,0,1,0,0,1,0,0
"Мне нравится, но увеличилось время доставки ((",0,0,1,0,0,0,0,0
"Минимальная сумма заказа стала слишком большой. В вечернее время нет такой нагрузки на курьеров, чтобы ставить цену >[NUM] рублей",0,0,0,0,0,0,0,0
"Куриные сосиски просто отвратительные, своих денег не стоят даже по скидке. Подменили дешманскими, ужасный вкус, в помойку. Можете приехать и забрать их обратно, а деньги вернуть на баланс карты!",0,0,0,1,1,0,0,0
"Мне очень нравится заказать в самокате, но я уже три раза попадала на несвежие продукты, если раньше я всем советовала вас, то сейчас уже помалкиваю, потому что несвежие продукты проскальзывают.  Перепроверяйте сроки и внешний вид продуктов.",0,0,0,0,1,0,0,0
Сложный сайт,0,0,0,0,0,0,1,0
"Норм, после [NUM] нужна доставка",0,0,0,0,0,0,0,0
